Date,pred
2013/5/2,0.8431632386313545
2013/5/3,0.786463373237186
2013/5/6,0.7129608988761902
2013/5/7,0.7264461100101471
2013/5/8,0.5662603974342346
2013/5/9,0.2255216009087032
2013/5/10,0.6153389877743192
2013/5/13,0.9082391560077668
2013/5/14,0.1415778696537017
2013/5/15,0.6815520397254399
2013/5/16,0.6003591835498809
2013/5/17,0.4560461214610508
2013/5/20,0.390822800497214
2013/5/21,0.497578610976537
2013/5/22,0.9461923241615297
2013/5/23,0.6007579863071442
2013/5/24,0.5445206231541104
2013/5/28,0.8034439086914062
2013/5/29,0.3374521334966023
2013/5/30,0.4835131019353866
2013/5/31,0.8667517105738322
2013/6/3,0.8998499631881713
2013/6/4,0.9383287600108556
2013/6/5,0.6850415103965335
2013/6/6,0.8358012288808823
2013/6/7,0.962982972462972
2013/6/13,0.8595180988311768
2013/6/14,0.9612764914830526
2013/6/17,0.8591149091720581
2013/6/18,0.7337228854497274
2013/6/19,0.7316409860338483
2013/6/20,0.6913744285702705
2013/6/21,0.3691723197698593
2013/6/24,0.9550164540608724
2013/6/25,0.8111493786176046
2013/6/26,0.9163711294531822
2013/6/27,0.9338610683168684
2013/6/28,0.9081310033798218
2013/7/1,0.7293201327323914
2013/7/2,0.8339332640171051
2013/7/3,0.6453019380569458
2013/7/4,0.8020583987236023
2013/7/5,0.7990681869643075
2013/7/8,0.6549533195793629
2013/7/9,0.637678307791551
2013/7/10,0.5172841681374444
2013/7/11,0.8413220246632894
2013/7/12,0.9364338715871176
2013/7/23,0.7896133053397375
2013/7/24,0.6532192919403315
2013/7/25,0.638389277458191
2013/7/26,0.9377170630863736
2013/7/29,0.6208955446879069
2013/7/30,0.793598222732544
2013/7/31,0.8714658286836412
2013/8/1,0.7646833167356604
2013/8/2,0.4806757767995198
2013/8/5,0.8239861011505127
2013/8/6,0.882520181792123
2013/8/7,0.7615051780428205
2013/8/8,0.3568643629550934
2013/8/9,0.8486592372258505
2013/8/12,0.4640027284622192
2013/8/13,0.680856982866923
2013/8/14,0.8142280578613281
2013/8/15,0.838932603597641
2013/8/16,0.9041208624839784
2013/8/19,0.6322372300284249
2013/8/20,0.8082154989242554
2013/8/21,0.8225795580790594
2013/8/22,0.6502448114855536
2013/8/23,0.8340771913528442
2013/8/26,0.8826008240381876
2013/8/27,0.7284111281236013
2013/8/28,0.9044718146324158
2013/8/29,0.7253353595733643
2013/8/30,0.7584746479988098
2013/9/2,0.6529258787631989
2013/9/3,0.8524004518985748
2013/9/4,0.6751847692898342
2013/9/5,0.8533989985783895
2013/9/6,0.9651305675506592
2013/9/9,0.7068417966365814
2013/9/10,0.8138437271118164
2013/9/11,0.3729106932878494
2013/9/12,0.2277951836585998
2013/9/13,0.7986120202324607
2013/9/16,-0.0857910215854644
2013/9/17,0.5071343719959259
2013/9/18,0.317472368478775
2013/9/23,0.8370852867762247
2013/9/24,0.660514771938324
2013/9/25,0.7286000649134318
2013/9/26,0.5921974182128906
2013/9/27,0.798840194940567
2013/9/30,0.8777872920036316
2013/10/8,0.8519230414839352
2013/10/9,0.7492491657083685
2013/10/10,0.9514121810595194
2013/10/11,0.8037565019395616
2013/10/14,0.7091398984193802
2013/10/15,0.61144158244133
2013/10/16,0.7597437638502854
2013/10/17,0.9012984484434128
2013/10/18,0.9267653226852416
2013/10/21,0.9219335615634918
2013/10/22,0.8001080493132273
2013/10/23,0.7202927107396333
2013/10/24,0.7466873288154602
2013/10/25,0.8609731992085775
2013/10/28,0.9611459970474244
2013/10/29,0.9188015460968018
2013/10/30,0.8544840812683105
2013/10/31,0.6349714398384094
2013/11/1,0.7825693964958191
2013/11/4,0.7749194701512655
2013/11/5,0.5956994593143463
2013/11/6,0.9306409060955048
2013/11/7,0.8266777992248535
2013/11/11,0.9532747268676758
2013/11/12,0.957079529762268
2013/11/13,0.9647492170333862
2013/11/14,0.8928757905960083
2013/11/18,0.808375875155131
2013/11/20,0.7592426538467407
2013/11/21,0.7482514381408691
2013/11/22,0.901501496632894
2013/11/25,0.6035163402557373
2013/11/26,0.9441102544466654
2013/11/27,0.9758224487304688
2013/11/28,0.7562333345413208
2013/11/29,0.909926414489746
2013/12/2,0.7319561640421549
2013/12/3,0.9167166352272034
2013/12/4,0.7567009528477987
2013/12/5,0.5881855450570583
2013/12/6,0.679406864302499
2013/12/9,0.8220735788345337
2013/12/10,0.6795464754104614
2013/12/11,0.9633935689926147
2013/12/12,0.6632262468338013
2013/12/13,0.9116206169128418
2013/12/16,0.7960927784442902
2013/12/17,0.95001220703125
2013/12/18,0.7708641886711121
2013/12/19,0.9537509679794312
2013/12/20,0.906152884165446
2013/12/23,0.937914252281189
2013/12/24,0.8698177933692932
2013/12/25,0.8709744513034821
2013/12/26,0.9523125290870668
2013/12/27,0.6155052185058594
2013/12/30,0.5080952644348145
2013/12/31,0.9462772607803344
2014/1/2,0.6818276445070902
2014/1/3,0.7052811582883199
2014/1/6,0.7994421720504761
2014/1/7,0.9130291938781738
2014/1/8,0.8096432685852051
2014/1/9,0.370802491903305
2014/1/10,0.6219739317893982
2014/1/13,0.786899209022522
2014/1/15,0.8979246139526367
2014/1/16,0.8646999427250454
2014/1/17,0.96470707654953
2014/1/20,0.7657024910052618
2014/1/21,0.7695682256118112
2014/1/22,0.6844759262525119
2014/1/23,0.8847343524297079
2014/1/24,0.4723479350407918
2014/1/27,0.7952398061752319
2014/1/28,0.6765534400939941
2014/1/29,0.7758777141571045
2014/2/10,0.7642842829227448
2014/2/11,0.9456483125686646
2014/2/12,0.8377140760421753
2014/2/13,0.8738154768943787
2014/2/14,0.9356546700000764
2014/2/17,0.9509124755859376
2014/2/18,0.7129371364911398
2014/2/19,0.8674230575561523
2014/2/20,0.8524678945541382
2014/2/21,0.7505620320638021
2014/2/24,0.9467432896296184
2014/2/25,0.7985191643238068
2014/2/26,0.7230516225099564
2014/2/27,0.9509891986846924
2014/2/28,0.8898531198501587
2014/3/3,0.7788240909576416
2014/3/4,0.6308238903681437
2014/3/5,0.9570239782333374
2014/3/6,0.9205002188682556
2014/3/7,0.8398650884628296
2014/3/10,0.9242289236613682
2014/3/11,0.6045963764190674
2014/3/12,0.8793450891971588
2014/3/13,0.9717778563499452
2014/3/14,0.9148170053958892
2014/3/17,0.8863997459411621
2014/3/18,0.8820852935314178
2014/3/19,0.7196134499141148
2014/3/20,0.8661332130432129
2014/3/21,0.9130663573741912
2014/3/24,0.9371250569820404
2014/3/25,0.96581768989563
2014/3/26,0.9266943335533142
2014/3/27,0.7935323456059331
2014/3/28,0.7754384633153677
2014/3/31,0.7103321552276611
2014/4/1,0.7945269516536168
2014/4/2,0.7418926954269409
2014/4/3,0.9673508405685424
2014/4/4,0.7688137094179789
2014/4/8,0.7233896255493164
2014/4/9,0.9385478496551514
2014/4/10,0.899643349647522
2014/4/11,0.7541885450482368
2014/4/14,0.7799164973772489
2014/4/15,0.751971960067749
2014/4/16,0.6528345346450806
2014/4/17,0.9285862743854524
2014/4/18,0.628791077931722
2014/4/21,0.8074834176472255
2014/4/22,0.8790895180268721
2014/4/23,0.7462679999215263
2014/4/24,0.8260951042175293
2014/4/25,0.5755804578463236
2014/4/28,0.8818405204349093
2014/4/29,0.96692556142807
2014/4/30,0.8817521333694458
2014/5/5,0.9815292358398438
2014/5/6,0.9367902278900146
2014/5/7,0.793580969174703
2014/5/8,0.8149527311325073
2014/5/9,0.7871907949447632
2014/5/12,0.7898692488670349
2014/5/13,0.8353002309799195
2014/5/14,0.8470596075057983
2014/5/15,0.7718822360038757
2014/5/16,0.223381370306015
2014/5/19,0.1476541856924692
2014/5/20,0.6673756837844849
2014/5/21,0.8468923966089884
2014/5/22,0.7908151745796204
2014/5/23,0.7315595746040344
2014/5/26,0.8666317462921143
2014/5/27,0.7515885233879089
2014/5/28,0.8749590814113617
2014/5/29,0.6025546789169312
2014/5/30,0.7155027985572815
2014/6/3,0.711829662322998
2014/6/4,0.8313434600830079
2014/6/5,0.8974198818206787
2014/6/6,0.6935785015424093
2014/6/9,0.9353681008021036
2014/6/10,0.8328470124138726
2014/6/11,0.8487065196037292
2014/6/12,0.8392692142062717
2014/6/13,0.5473394642273585
2014/6/16,0.9320751825968424
2014/6/17,0.6830584605534872
2014/6/18,0.8747431635856628
2014/6/19,0.6616842406136649
2014/6/20,0.5244566679000855
2014/6/23,0.8663495540618896
2014/6/24,0.791653573513031
2014/6/25,0.7900628328323365
2014/6/26,0.817098081111908
2014/6/27,0.8584389487902323
2014/6/30,0.6751480549573898
2014/7/1,0.803592324256897
2014/7/2,0.970497727394104
2014/7/3,0.6528345346450806
2014/7/7,0.3713761270046234
2014/7/8,-0.6976228058338165
2014/7/9,0.9175275802612304
2014/7/10,0.8676932652791342
2014/7/11,0.8757925748825073
2014/7/14,0.8520654307471381
2014/7/15,0.7514648973941803
2014/7/16,0.4534230623394251
2014/7/17,-0.8432747274637222
2014/7/18,0.630257785320282
2014/7/21,0.7631581425666809
2014/7/22,0.8252285321553549
2014/7/23,0.8961197137832642
2014/7/24,0.7920779670987811
2014/7/25,0.9241566061973572
2014/7/28,0.9512452681859336
2014/7/29,0.8787259459495544
2014/7/30,0.9177653789520264
2014/7/31,0.9718865156173706
2014/8/1,0.9793572425842284
2014/8/4,0.8691129088401794
2014/8/5,0.9073564012845358
2014/8/6,0.9370819330215454
2014/8/7,0.8690537611643473
2014/8/11,0.5744941234588623
2014/8/12,0.9691299200057985
2014/8/13,-0.7833777517080307
2014/8/14,0.7959548234939575
2014/8/15,0.8035561243693033
2014/8/18,0.5463363925615946
2014/8/19,0.9150341749191284
2014/8/20,0.7365908809006214
2014/8/21,0.6997356083658006
2014/8/22,0.6560624718666077
2014/8/25,0.8678815841674805
2014/8/26,0.5205340012907982
2014/8/27,0.9465807676315308
2014/8/28,0.7179935829980033
2014/8/29,0.850505510965983
2014/9/1,0.8173308372497559
2014/9/2,0.9264565110206604
2014/9/3,0.9185507297515868
2014/9/4,0.933530867099762
2014/9/5,0.6528345346450806
2014/9/9,0.9358713626861572
2014/9/10,0.7682224909464518
2014/9/11,0.8417659401893616
2014/9/15,0.8374039956501552
2014/9/16,0.8066527843475342
2014/9/17,0.8464774952994453
2014/9/18,0.8379967927932739
2014/9/19,0.8226480824606759
2014/9/22,0.5569086333638743
2014/9/23,0.7999865114688873
2014/9/24,0.6372713856399059
2014/9/25,0.8695980429649353
2014/9/26,0.8491557439168295
2014/9/29,0.7545274496078491
2014/9/30,0.8567191123962402
2014/10/8,0.8658649524052938
2014/10/9,0.7114126899025657
2014/10/10,0.7280325174331665
2014/10/13,0.768429676691691
2014/10/14,0.6528345346450806
2014/10/15,0.9175740480422974
2014/10/16,0.7544787100383213
2014/10/17,0.7420932054519653
2014/10/20,0.8150553336510291
2014/10/21,0.6156426505608992
2014/10/22,0.5653879880905152
2014/10/23,0.8681038286950853
2014/10/24,0.7915871051641611
2014/10/27,0.7089169758061568
2014/10/28,0.8498148123423258
2014/10/29,0.2222019582986831
2014/10/30,0.6481139568182138
2014/10/31,0.6887037038803101
2014/11/3,0.6910335975033897
2014/11/4,0.8118370413780213
2014/11/5,0.8696606018963982
2014/11/6,0.8207112848758698
2014/11/7,0.8323306015559605
2014/11/10,0.807848744922214
2014/11/11,0.8283608257770538
2014/11/12,0.6964464179343648
2014/11/13,0.7295105968202863
2014/11/14,0.822254153398367
2014/11/17,0.749975323677063
2014/11/18,0.8314554591973623
2014/11/19,0.7739467918872833
2014/11/20,0.9143514803477696
2014/11/21,0.4903468042612076
2014/11/24,0.7749564945697784
2014/11/25,0.6338342308998108
2014/11/26,0.8683090011278788
2014/11/27,0.7910020112991333
2014/11/28,0.8342624505360922
2014/12/1,0.5648418188095092
2014/12/2,0.768488347530365
2014/12/3,0.7333725823296441
2014/12/4,0.8352643102407455
2014/12/5,0.6627907454967499
2014/12/8,0.7798202435175577
2014/12/9,0.6881373903968118
2014/12/10,0.6932198762893677
2014/12/11,0.7952724456787109
2014/12/12,0.5803425312042236
2014/12/15,0.6859585245450338
2014/12/16,0.8663788139820099
2014/12/17,0.6907167392117637
2014/12/18,0.7641873624589708
2014/12/19,0.6768890172243118
2014/12/22,0.8865897059440613
2014/12/23,0.685534675916036
2014/12/24,0.8466678176607404
2014/12/25,0.7608161171277364
2014/12/26,0.8522639075915018
2014/12/29,0.6563308238983154
2014/12/30,0.817904782295227
2014/12/31,0.6822521740739996
2015/1/5,0.7873987169826732
2015/1/6,0.6494600141749662
2015/1/7,0.7283209392002651
2015/1/8,0.817529559135437
